,time_step,id,flow_total,flow_total_tons,flow_domestic_B2C_manufacturing,flow_domestic_B2C,flow_manufacturing,flow_domestic_B2B_manufacturing,flow_domestic_B2B,flow_domestic_B2C_agriculture,flow_agriculture,flow_import_B2C_imports,flow_import_B2C,flow_imports,flow_import_imports,flow_import,flow_domestic_B2B_agriculture,flow_domestic_B2B_mining,flow_mining,flow_export_manufacturing,flow_export,flow_export_mining,flow_export_agriculture
1256,0,522,0.7843863273985884,1322.2635831411583,,0.11727727979292313,0.004177601021534679,0.002687188007836016,0.15416284160943122,0.11727727979292313,0.6247545710568451,0.15309425978807026,0.15309425978807026,0.15544414777705523,0.002349887988984968,0.002349887988984968,0.15146564605844198,1.0007543153213977e-05,1.0007543153213977e-05,0.0014904130136986625,0.3575020582191786,,0.3560116452054799
1257,0,1295,0.8067372192108273,1354.8175016554735,0.004000477140896948,0.12230192290650113,0.011800281273931068,0.0038806236535820597,0.15481571406105185,0.1183014457656042,0.6252333426076715,0.16743350815271954,0.16743350815271954,0.16968875655834229,0.0022552484056227308,0.0022552484056227308,0.15092025163658743,1.4838770882351759e-05,1.4838770882351759e-05,0.003919180479452059,0.35993082568493195,,0.3560116452054799
1258,0,1297,0.011666542566139188,20.356605181332036,,0.010188185574254934,0.0013027449802160908,0.0008119912130927726,0.0008929636413986997,0.010188185574254934,0.010269158002560862,,,9.463958336223708e-05,9.463958336223708e-05,9.463958336223708e-05,8.097242830592706e-05,,,0.0004907537671233184,0.0004907537671233184,,
1260,0,1210,0.05508002667229396,91.82398893997535,0.004000477140896948,0.0371476541637987,0.008925425232612479,0.0020054268588388163,0.004114300451387231,0.03314717702290175,0.035251219387721036,0.010898550824231317,0.010898550824231317,0.010898550824231317,,,0.0021040423648192776,4.8312277291377815e-06,4.8312277291377815e-06,0.0029195212328767153,0.0029195212328767153,,
1261,0,1707,0.05819285679014634,97.33642367503143,0.004000477140896948,0.04026048428165108,0.008925425232612479,0.0020054268588388163,0.004114300451387231,0.03626000714075413,0.038364049505573414,0.010898550824231317,0.010898550824231317,0.010898550824231317,,,0.0021040423648192776,4.8312277291377815e-06,4.8312277291377815e-06,0.0029195212328767153,0.0029195212328767153,,
1262,0,1529,0.0532083086985844,90.1879191154263,,0.052002521429809975,,,0.0012057872687744255,0.052002521429809975,0.0532083086985844,,,,,,0.0012057872687744255,,,,,,
1263,0,520,0.003411734821096196,6.041757764662857,,0.003296817456307475,,,0.00011491736478872115,0.003296817456307475,0.003411734821096196,,,,,,0.00011491736478872115,,,,,,
1265,0,1296,0.01083789835901974,19.670316805190943,,0.010188185574254934,0.0005795762270216451,0.0005795762270216451,0.000649712784764805,0.010188185574254934,0.010258322131998093,,,,,,7.013655774315985e-05,,,,,,
1266,0,1351,0.015730011096342096,27.855891991342467,,0.015730011096342096,,,,0.015730011096342096,0.015730011096342096,,,,,,,,,,,,
1267,0,523,0.02784825104123807,49.31578677226174,,0.02784825104123807,,,,0.02784825104123807,0.02784825104123807,,,,,,,,,,,,
1268,0,1013,0.00976084397481524,12.71231882453643,,0.00976084397481524,,,,0.00976084397481524,0.00976084397481524,,,,,,,,,,,,
1269,0,2025,0.024160798819025046,38.21284672396019,,0.024160798819025046,,,,0.024160798819025046,0.024160798819025046,,,,,,,,,,,,
1272,0,1960,0.007516092425329345,4.343689204982753,,0.006554879028353741,,,0.0009612133969756035,0.006554879028353741,0.007516092425329345,,,,,,0.0009612133969756035,,,,,,
1273,0,1018,0.4939960741776597,471.00116685981715,,0.07439209549462064,0.002920891780821921,,0.0422650757933532,0.07439209549462064,0.4583290897811247,0.03208093905923267,0.03208093905923267,0.032746092615713165,0.0006651535564804956,0.0006651535564804956,0.0422650757933532,,,0.002920891780821921,0.34459281027397276,,0.3416719184931508
1275,0,578,0.021153943566003537,37.46100136589078,,0.005581704551111913,,,0.015572239014891624,0.005581704551111913,0.021153943566003537,,,,,,0.015572239014891624,,,,,,
1276,0,1969,0.010820370876101972,14.768076191510483,,0.010690970327095206,,,0.00012940054900676662,0.010690970327095206,0.010820370876101972,,,,,,0.00012940054900676662,,,,,,
1277,0,530,0.028718877023069335,27.579825179334424,,0.026718030980940756,,,0.0020008460421285833,0.026718030980940756,0.028718877023069335,,,,,,0.0020008460421285833,,,,,,
1279,0,1287,0.028718877023069335,27.579825179334424,,0.026718030980940756,,,0.0020008460421285833,0.026718030980940756,0.028718877023069335,,,,,,0.0020008460421285833,,,,,,
1280,0,1083,0.0028160032540886113,4.9867913005733655,,0.0028160032540886113,,,,0.0028160032540886113,0.0028160032540886113,,,,,,,,,,,,
1281,0,1084,0.0028160032540886113,4.9867913005733655,,0.0028160032540886113,,,,0.0028160032540886113,0.0028160032540886113,,,,,,,,,,,,
1286,0,2033,0.009168098138633198,16.235560798503343,,0.009168098138633198,,,,0.009168098138633198,0.009168098138633198,,,,,,,,,,,,
1291,0,550,0.023432554918315727,41.4961384889037,,0.023432554918315727,,,,0.023432554918315727,0.023432554918315727,,,,,,,,,,,,
1292,0,696,0.023432554918315727,41.4961384889037,,0.023432554918315727,,,,0.023432554918315727,0.023432554918315727,,,,,,,,,,,,
1295,0,684,0.01684571226552835,24.8719202671719,,0.012886941856798933,,,2.4379168718131245e-07,0.012886941856798933,0.012887185648486114,0.003958526617042237,0.003958526617042237,0.003958526617042237,,,2.4379168718131245e-07,,,,,,
1296,0,697,0.026437077218703156,46.81677355855311,,0.026437077218703156,,,,0.026437077218703156,0.026437077218703156,,,,,,,,,,,,
1297,0,540,0.06340901566170595,112.28947524141086,,0.06340901566170595,,,,0.06340901566170595,0.06340901566170595,,,,,,,,,,,,
1298,0,608,0.021058678886603052,36.49427469109865,,0.018091937224489804,,,,0.018091937224489804,0.018091937224489804,0.00296674166211325,0.00296674166211325,0.00296674166211325,,,,,,,,,
1299,0,688,0.06194510656501258,108.89904963664593,,0.05897836490289933,,,,0.05897836490289933,0.05897836490289933,0.00296674166211325,0.00296674166211325,0.00296674166211325,,,,,,,,,
1300,0,541,0.02856788624682106,50.590171159984706,,0.02856788624682106,,,,0.02856788624682106,0.02856788624682106,,,,,,,,,,,,
1302,0,546,0.011502834019718574,20.370087477060466,,0.011502834019718574,,,,0.011502834019718574,0.011502834019718574,,,,,,,,,,,,
1303,0,542,0.014754334397588833,26.128089984561896,,0.014754334397588833,,,,0.014754334397588833,0.014754334397588833,,,,,,,,,,,,
1304,0,890,0.009840135827072868,16.47655769286876,,0.006311762684735465,,,,0.006311762684735465,0.006311762684735465,0.0035283731423374045,0.0035283731423374045,0.0035283731423374045,,,,,,,,,
1308,0,549,0.01684571226552835,24.8719202671719,,0.012886941856798933,,,2.4379168718131245e-07,0.012886941856798933,0.012887185648486114,0.003958526617042237,0.003958526617042237,0.003958526617042237,,,2.4379168718131245e-07,,,,,,
1310,0,559,0.16344197813986952,250.06326494802414,,0.11598038615885985,0.008419110396791048,0.007076301835147182,0.04591298193914067,0.11598038615885985,0.15481706626285333,,,0.00020580148022514977,0.00020580148022514977,0.00020580148022514977,0.03883668010399348,,,0.0013428085616438664,0.0013428085616438664,,
1312,0,558,0.7780996536274745,426.2220232935593,,0.19079618202642992,0.5365528599660326,0.5352100514043888,0.5750787968451083,0.19079618202642992,0.23066492746714945,0.010676064714067004,0.010676064714067004,0.010881866194292154,0.00020580148022514977,0.00020580148022514977,0.03986874544071946,,,0.0013428085616438664,0.0013428085616438664,,
1314,0,713,0.5835246318763321,135.90680826207804,,0.055390882307090446,0.5281337495692416,0.5281337495692416,0.5281337495692416,0.055390882307090446,0.055390882307090446,,,,,,,,,,,,
1315,0,560,0.034020645128676856,57.044984766866094,,,3.869897260273969e-05,,0.03398194615607412,,0.03398194615607412,,,,,,0.03398194615607412,,,3.869897260273969e-05,3.869897260273969e-05,,
1316,0,976,0.03869792784812475,65.43289045842126,,0.00453488003921222,0.00016610338084896287,0.0001274044082462232,0.0341243488363098,0.00453488003921222,0.038531824467275794,,,,,,0.03399694442806357,,,3.869897260273969e-05,3.869897260273969e-05,,
1317,0,1716,0.004901149086927748,8.784345167332967,,0.004758746406692068,0.0001274044082462232,0.0001274044082462232,0.0001424026802356785,0.004758746406692068,0.004773744678681524,,,,,,1.4998271989455302e-05,,,,,,
1318,0,982,0.04158473522617091,70.43848529086458,,0.0075611545372495145,3.972671232876743e-05,,0.033983853976592635,0.0075611545372495145,0.04154500851384215,,,,,,0.033983853976592635,,,3.972671232876743e-05,3.972671232876743e-05,,
1319,0,1518,0.007564090097494057,13.393500523998487,,0.0075611545372495145,1.0277397260277404e-06,,1.9078205185150725e-06,0.0075611545372495145,0.007563062357768029,,,,,,1.9078205185150725e-06,,,1.0277397260277404e-06,1.0277397260277404e-06,,
1320,0,1052,0.2305143427652853,476.7972108525439,0.0027853105744765987,0.10679566739605646,0.01998231946167474,3.50191611707222e-05,0.035675890739863374,0.10401035682157987,0.13969230823538112,0.06917668394443388,0.06917668394443388,0.06917668394443388,,,0.03559359456448609,4.7277014206562584e-05,0.0016630311237956327,0.01716198972602742,0.018866100684931712,0.00161575410958907,8.835684931522112e-05
1321,0,1289,0.09642368912171367,162.0927574048069,0.004000477140896948,0.07083255931850153,0.007576110506585079,0.0020054268588388163,0.0059582144835256924,0.06683208217760458,0.07078003857456233,0.01806270881283713,0.01806270881283713,0.01806270881283713,,,0.003947956396957738,4.8312277291377815e-06,4.8312277291377815e-06,0.0015702065068493151,0.0015702065068493151,,
1323,0,806,0.5504160558562713,326.025799209818,0.004395265844475476,0.172567730958945,0.3540670223124433,0.32014264242687196,0.32590443200819064,0.16817246511446957,0.1739536195405992,0.02193190249416499,0.02193190249416499,0.022309641519272384,0.0003777390251073923,0.0003777390251073923,0.0056962229192803766,6.556666203829847e-05,8.577248395612133e-05,0.029529114041095872,0.02963425136986301,2.0205821917822858e-05,8.493150684931507e-05
1324,0,1629,0.0033475725841571567,5.928134428280568,,0.0033475725841571567,,,,0.0033475725841571567,0.0033475725841571567,,,,,,,,,,,,
1328,0,1190,0.9464948922883927,1538.7008488724239,0.004210270065634818,0.07301003533264586,0.12057389730067966,0.004352321070661271,0.3261537119117158,0.06879976526701104,0.39257898721521417,0.4258347140128216,0.4258347140128216,0.43161196148238684,0.0057772474695652895,0.0057772474695652895,0.3213244270851895,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.1157191835616439,0.00125308253424659,0.0024547948630137375
1329,0,574,0.026638669569259806,47.17376852244685,,0.011066430554368182,,,0.015572239014891624,0.011066430554368182,0.026638669569259806,,,,,,0.015572239014891624,,,,,,
1331,0,701,0.00548472600325627,9.712767156556072,,0.00548472600325627,,,,0.00548472600325627,0.00548472600325627,,,,,,,,,,,,
1342,0,592,0.019738306684113867,34.95408462950974,,0.019738306684113867,,,,0.019738306684113867,0.019738306684113867,,,,,,,,,,,,
1343,0,2047,0.9341137667295748,1520.2087009525649,0.004210270065634818,0.15808356925472697,0.12057389730067966,0.004352321070661271,0.29817491388667183,0.15387329918909215,0.44908742139992247,0.3569429816526726,0.3569429816526726,0.3627224017388609,0.005779420086188297,0.005779420086188297,0.29334562906014544,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.11513288184931511,0.00125308253424659,0.0018684931506849315
1344,0,2050,0.9283114085644816,1509.1226792096068,0.004210270065634818,0.14755641193376165,0.12057389730067966,0.004352321070661271,0.2998855987657254,0.1433461418681268,0.4402709489580107,0.3599570959294912,0.3599570959294912,0.3657365160156795,0.005779420086188297,0.005779420086188297,0.295056313939199,0.00047696375586507513,0.0017300462901116652,0.11201130616438358,0.11513288184931511,0.00125308253424659,0.0018684931506849315
1345,0,593,0.004342282455854052,7.689641815592854,,0.004342282455854052,,,,0.004342282455854052,0.004342282455854052,,,,,,,,,,,,
1346,0,897,0.0117303257534734,20.772947025320498,,0.0117303257534734,,,,0.0117303257534734,0.0117303257534734,,,,,,,,,,,,
1347,0,919,0.004608192423631739,8.675457897072231,,0.0040218907113029325,,,,0.0040218907113029325,0.004608192423631739,,,,,,,,,,0.000586301712328806,,0.000586301712328806
1348,0,599,0.009168098138633198,16.235560798503343,,0.009168098138633198,,,,0.009168098138633198,0.009168098138633198,,,,,,,,,,,,
1349,0,598,0.009168098138633198,16.235560798503343,,0.009168098138633198,,,,0.009168098138633198,0.009168098138633198,,,,,,,,,,,,
1355,0,1684,0.05985274248851966,108.57951925909487,,0.059818280515383584,,,2.4842140589357288e-05,0.059818280515383584,0.05984312265597294,,,9.619832546722239e-06,9.619832546722239e-06,9.619832546722239e-06,2.4842140589357288e-05,,,,,,
1357,0,687,0.022465406211914424,39.78343849523706,,0.022440564071325067,,,2.4842140589357288e-05,0.022440564071325067,0.022465406211914424,,,,,,2.4842140589357288e-05,,,,,,
1359,0,1664,0.017545413258536976,31.070743286819923,,0.017545413258536976,,,,0.017545413258536976,0.017545413258536976,,,,,,,,,,,,
1360,0,1665,0.017545413258536976,31.070743286819923,,0.017545413258536976,,,,0.017545413258536976,0.017545413258536976,,,,,,,,,,,,
1362,0,2097,0.026914254942646425,25.30922366292468,,0.026891151843774816,,,2.310309887160795e-05,0.026891151843774816,0.026914254942646425,,,,,,2.310309887160795e-05,,,,,,
1363,0,615,0.0034817111363313166,6.165677110123136,,0.0034817111363313166,,,,0.0034817111363313166,0.0034817111363313166,,,,,,,,,,,,
1364,0,616,0.0034817111363313166,6.165677110123136,,0.0034817111363313166,,,,0.0034817111363313166,0.0034817111363313166,,,,,,,,,,,,
1365,0,1180,0.0046930366429581045,8.310783828248757,,0.0046930366429581045,,,,0.0046930366429581045,0.0046930366429581045,,,,,,,,,,,,
1366,0,1651,0.030533287938643124,54.07065295441449,,0.030533287938643124,,,,0.030533287938643124,0.030533287938643124,,,,,,,,,,,,
1367,0,1652,0.01640614190662536,29.05323550927865,,0.01640614190662536,,,,0.01640614190662536,0.01640614190662536,,,,,,,,,,,,
1368,0,724,0.03207055197491712,39.94935527042234,,0.0033131316045448725,1.8496575342491467e-05,,0.014587200569002277,0.0033131316045448725,0.022937320872177702,0.009094528705479095,0.009094528705479095,0.009094528705479095,,,0.014587200569002277,,2.0205821917822858e-05,1.8496575342491467e-05,0.005075691095890874,2.0205821917822858e-05,0.00503698869863056
1370,0,618,0.06093316941387307,108.31874528218378,,0.060066427956176886,0.0005732345535248535,0.0005732345535248535,0.0008667414576961783,0.060066427956176886,0.06035993486034821,,,,,,0.00029350690417132485,,,,,,
1371,0,630,0.24927782034142373,589.7747438029215,,0.1151598702120162,0.03225053380360037,0.03225053380360037,0.13286486759516095,0.1151598702120162,0.21458863851817273,,,,,,0.09942876830615655,0.0011855654854040425,0.0024386480196506325,,0.00125308253424659,0.00125308253424659,
1372,0,837,0.20806680978353423,417.92134110579246,,0.06676519849076619,0.00017534246575342467,,0.14112626882701462,0.06676519849076619,0.20734191837523466,,,,,,0.1405767198844685,0.000549548942546163,0.000549548942546163,0.00017534246575342467,0.00017534246575342467,,
1373,0,841,0.23017570619864958,458.5631065678702,,0.08736226381126529,0.0016871735603696978,0.001511831094616273,0.1426380999216309,0.08736226381126529,0.22793898369573373,,,,,,0.1405767198844685,0.000549548942546163,0.000549548942546163,0.00017534246575342467,0.00017534246575342467,,
1376,0,622,2.4842140589357288e-05,0.043992339283969166,,,,,2.4842140589357288e-05,,2.4842140589357288e-05,,,,,,2.4842140589357288e-05,,,,,,
1378,0,973,2.4842140589357288e-05,0.043992339283969166,,,,,2.4842140589357288e-05,,2.4842140589357288e-05,,,,,,2.4842140589357288e-05,,,,,,
1379,0,744,2.4842140589357288e-05,0.043992339283969166,,,,,2.4842140589357288e-05,,2.4842140589357288e-05,,,,,,2.4842140589357288e-05,,,,,,
1381,0,1274,0.2037264848501449,310.0550207420469,0.006165901867310617,0.07360841676191447,0.05129205148533659,0.04188573797419036,0.04447497803692407,0.06744251489460384,0.06938894639708656,0.05677598834709668,0.05677598834709668,0.082397198955416,0.02562121060831933,0.02562121060831933,0.001940952050427908,0.0006482880123058095,0.0006482880123058095,0.0032404116438356145,0.003245891095890409,,5.479452054794521e-06
1382,0,2067,0.2037264848501449,310.0550207420469,0.006165901867310617,0.07360841676191447,0.05129205148533659,0.04188573797419036,0.04447497803692407,0.06744251489460384,0.06938894639708656,0.05677598834709668,0.05677598834709668,0.082397198955416,0.02562121060831933,0.02562121060831933,0.001940952050427908,0.0006482880123058095,0.0006482880123058095,0.0032404116438356145,0.003245891095890409,,5.479452054794521e-06
1384,0,1513,0.033424970713721885,59.19146326805444,,0.033424970713721885,,,,0.033424970713721885,0.033424970713721885,,,,,,,,,,,,
1385,0,2014,0.0011855654854040425,108.32014065778664,,,,,0.0011855654854040425,,,,,,,,,0.0011855654854040425,0.0011855654854040425,,,,
1386,0,2030,0.07921276761592923,94.91295079792351,0.006435249426471708,0.06602958391269532,0.019605002286605333,0.013169752860133626,0.01318318370323391,0.05959433448622361,0.05960776532932389,,,,,,1.343084310028367e-05,,,,,,
1387,0,631,0.21142242862418942,410.4097619671402,,0.08168912924907272,0.032191713619578184,0.032191713619578184,0.12973329937511668,0.08168912924907272,0.1780451495192072,,,,,,0.09635602027013446,0.0011855654854040425,0.0011855654854040425,,,,
1388,0,675,0.04425597587570676,190.69961980316123,,0.03987132512141588,5.882018402218564e-05,5.882018402218564e-05,0.0031315682200442805,0.03987132512141588,0.04294407315743798,,,,,,0.0030727480360220947,,0.00125308253424659,,0.00125308253424659,0.00125308253424659,
1389,0,632,0.20700532902678975,402.58762830515053,,0.0784888371698365,0.032191713619578184,0.032191713619578184,0.1285164918569532,0.0784888371698365,0.17362804992180753,,,,,,0.095139212751971,0.0011855654854040425,0.0011855654854040425,,,,
1390,0,677,0.004417099597399661,7.822133661989588,,0.0032002920792362044,,,0.0012168075181634565,0.0032002920792362044,0.004417099597399661,,,,,,0.0012168075181634565,,,,,,
1391,0,678,0.011957588604830868,13.688017788074523,0.006435249426471708,0.011957588604830868,0.006435249426471708,,,0.00552233917835916,0.00552233917835916,,,,,,,,,,,,
1392,0,1275,0.2037264848501449,310.0550207420469,0.006165901867310617,0.07360841676191447,0.05129205148533659,0.04188573797419036,0.04447497803692407,0.06744251489460384,0.06938894639708656,0.05677598834709668,0.05677598834709668,0.082397198955416,0.02562121060831933,0.02562121060831933,0.001940952050427908,0.0006482880123058095,0.0006482880123058095,0.0032404116438356145,0.003245891095890409,,5.479452054794521e-06
1393,0,638,0.0037363931171484717,6.616687201999904,,0.0037363931171484717,,,,0.0037363931171484717,0.0037363931171484717,,,,,,,,,,,,
1395,0,920,0.04591539968851181,72.64132998591083,0.004210270065634818,0.02972741059206249,0.017894950198454888,0.006339473625970763,0.00814630437374468,0.02551714052642767,0.027323971274201588,,,0.0006964782158553478,0.0006964782158553478,0.0006964782158553478,0.0018068307477739178,,,0.007345206506849306,0.007345206506849306,,
1396,0,641,0.03855552516788907,65.07569293307749,,0.00453488003921222,3.869897260273969e-05,,0.03398194615607412,0.00453488003921222,0.03851682619528634,,,,,,0.03398194615607412,,,3.869897260273969e-05,3.869897260273969e-05,,
1398,0,975,0.0031387679065044104,5.6633874319081485,,0.002996365226268732,0.0001274044082462232,0.0001274044082462232,0.0001424026802356785,0.002996365226268732,0.0030113634982581873,,,,,,1.4998271989455302e-05,,,,,,
1399,0,1460,0.0723109712817806,99.82851844349604,,0.025091613159902208,0.007279100538623899,0.007279100538623899,0.047219358121878385,0.025091613159902208,0.0650318707431567,,,,,,0.03994025758325449,,,,,,
1400,0,653,0.061055592310014575,64.46397294557116,0.0027853105744765987,0.028718915051742285,0.01967584356969919,0.009542928543167802,0.023147442314826783,0.025933604477265688,0.03953811824892466,,,0.0018416304913907258,0.0018416304913907258,0.0018416304913907258,0.013604513771658978,,,0.007347604452054784,0.007347604452054784,,
1401,0,654,0.026313160913701533,32.12005918854557,,0.011978663343309343,0.012819359649629328,0.005474153142780021,0.005474153142780021,0.011978663343309343,0.011978663343309343,,,0.001515137920762861,0.001515137920762861,0.001515137920762861,,,,0.007345206506849306,0.007345206506849306,,
1402,0,1579,0.7970361983059582,1205.0055388328658,,0.030504738179227678,0.0003157765148634622,0.00031372103541141185,0.000891384192355126,0.030504738179227678,0.031082401336171392,0.11700757169799382,0.11700757169799382,0.7656380204549234,0.6486304487569295,0.6486304487569295,0.0005776631569437142,,,2.05547945205031e-06,2.05547945205031e-06,,
1403,0,1582,0.7922447300386457,1193.968779398187,,0.015367927639628739,1.968558992738648e-05,1.968558992738648e-05,1.968558992738648e-05,0.015367927639628739,0.015367927639628739,0.12860423578018648,0.12860423578018648,0.7768571168090896,0.6482528810289031,0.6482528810289031,,,,,,,
1404,0,848,0.008803827882164782,1.7281343224312244,,,0.008803827882164782,0.008803827882164782,0.008803827882164782,,,,,,,,,,,,,,
1405,0,1325,0.03805326053674597,46.296618345462555,0.004318819625529826,0.03354996724923633,0.004318819625529826,,0.004503293287509641,0.02923114762370651,0.03373444091121615,,,,,,0.004503293287509641,,,,,,
1406,0,1327,0.03818216403789012,46.321921266827026,0.004318819625529826,0.03354996724923633,0.004447723126673975,0.00012890350114414892,0.004632196788653791,0.02923114762370651,0.03373444091121615,,,,,,0.004503293287509641,,,,,,
